File_no,Source,Catogery,Processed,Probe_Type,Frame_number
121,litfl,pneumonia,prc,convex,frame18
121,litfl,pneumonia,prc,convex,frame19
121,litfl,pneumonia,prc,convex,frame2
121,litfl,pneumonia,prc,convex,frame20
121,litfl,pneumonia,prc,convex,frame21
121,litfl,pneumonia,prc,convex,frame22
121,litfl,pneumonia,prc,convex,frame23
121,litfl,pneumonia,prc,convex,frame24
121,litfl,pneumonia,prc,convex,frame25
121,litfl,pneumonia,prc,convex,frame26
121,litfl,pneumonia,prc,convex,frame3
121,litfl,pneumonia,prc,convex,frame4
121,litfl,pneumonia,prc,convex,frame5
121,litfl,pneumonia,prc,convex,frame6
121,litfl,pneumonia,prc,convex,frame7
121,litfl,pneumonia,prc,convex,frame8
121,litfl,pneumonia,prc,convex,frame9
122,litfl,pneumonia,prc,convex,frame0
122,litfl,pneumonia,prc,convex,frame1
122,litfl,pneumonia,prc,convex,frame10
122,litfl,pneumonia,prc,convex,frame11
122,litfl,pneumonia,prc,convex,frame12
122,litfl,pneumonia,prc,convex,frame13
122,litfl,pneumonia,prc,convex,frame14
122,litfl,pneumonia,prc,convex,frame15
122,litfl,pneumonia,prc,convex,frame16
122,litfl,pneumonia,prc,convex,frame17
122,litfl,pneumonia,prc,convex,frame18
122,litfl,pneumonia,prc,convex,frame19
122,litfl,pneumonia,prc,convex,frame2
122,litfl,pneumonia,prc,convex,frame20
122,litfl,pneumonia,prc,convex,frame21
122,litfl,pneumonia,prc,convex,frame22
122,litfl,pneumonia,prc,convex,frame23
122,litfl,pneumonia,prc,convex,frame24
122,litfl,pneumonia,prc,convex,frame25
122,litfl,pneumonia,prc,convex,frame26
122,litfl,pneumonia,prc,convex,frame27
122,litfl,pneumonia,prc,convex,frame28
122,litfl,pneumonia,prc,convex,frame29
122,litfl,pneumonia,prc,convex,frame3
122,litfl,pneumonia,prc,convex,frame30
122,litfl,pneumonia,prc,convex,frame31
122,litfl,pneumonia,prc,convex,frame32
122,litfl,pneumonia,prc,convex,frame33
122,litfl,pneumonia,prc,convex,frame34
122,litfl,pneumonia,prc,convex,frame35
122,litfl,pneumonia,prc,convex,frame36
122,litfl,pneumonia,prc,convex,frame37
122,litfl,pneumonia,prc,convex,frame38
122,litfl,pneumonia,prc,convex,frame39
122,litfl,pneumonia,prc,convex,frame4
122,litfl,pneumonia,prc,convex,frame40
122,litfl,pneumonia,prc,convex,frame41
122,litfl,pneumonia,prc,convex,frame5
122,litfl,pneumonia,prc,convex,frame6
122,litfl,pneumonia,prc,convex,frame7
122,litfl,pneumonia,prc,convex,frame8
122,litfl,pneumonia,prc,convex,frame9
123,litfl,pneumonia,prc,convex,frame0
123,litfl,pneumonia,prc,convex,frame1
123,litfl,pneumonia,prc,convex,frame10
123,litfl,pneumonia,prc,convex,frame11
123,litfl,pneumonia,prc,convex,frame12
123,litfl,pneumonia,prc,convex,frame13
123,litfl,pneumonia,prc,convex,frame14
123,litfl,pneumonia,prc,convex,frame15
123,litfl,pneumonia,prc,convex,frame16
123,litfl,pneumonia,prc,convex,frame17
123,litfl,pneumonia,prc,convex,frame18
123,litfl,pneumonia,prc,convex,frame19
123,litfl,pneumonia,prc,convex,frame2
123,litfl,pneumonia,prc,convex,frame20
123,litfl,pneumonia,prc,convex,frame21
123,litfl,pneumonia,prc,convex,frame22
123,litfl,pneumonia,prc,convex,frame23
123,litfl,pneumonia,prc,convex,frame24
123,litfl,pneumonia,prc,convex,frame25
123,litfl,pneumonia,prc,convex,frame26
123,litfl,pneumonia,prc,convex,frame27
123,litfl,pneumonia,prc,convex,frame28
123,litfl,pneumonia,prc,convex,frame29
123,litfl,pneumonia,prc,convex,frame3
123,litfl,pneumonia,prc,convex,frame30
123,litfl,pneumonia,prc,convex,frame31
123,litfl,pneumonia,prc,convex,frame32
123,litfl,pneumonia,prc,convex,frame33
123,litfl,pneumonia,prc,convex,frame34
123,litfl,pneumonia,prc,convex,frame35
123,litfl,pneumonia,prc,convex,frame4
123,litfl,pneumonia,prc,convex,frame5
123,litfl,pneumonia,prc,convex,frame6
123,litfl,pneumonia,prc,convex,frame7
123,litfl,pneumonia,prc,convex,frame8
123,litfl,pneumonia,prc,convex,frame9
124,litfl,pneumonia,prc,linear,frame0
124,litfl,pneumonia,prc,linear,frame1
124,litfl,pneumonia,prc,linear,frame10
124,litfl,pneumonia,prc,linear,frame11
124,litfl,pneumonia,prc,linear,frame12
124,litfl,pneumonia,prc,linear,frame13
124,litfl,pneumonia,prc,linear,frame14
124,litfl,pneumonia,prc,linear,frame15
124,litfl,pneumonia,prc,linear,frame16
124,litfl,pneumonia,prc,linear,frame17
124,litfl,pneumonia,prc,linear,frame18
124,litfl,pneumonia,prc,linear,frame19
124,litfl,pneumonia,prc,linear,frame2
124,litfl,pneumonia,prc,linear,frame20
124,litfl,pneumonia,prc,linear,frame21
124,litfl,pneumonia,prc,linear,frame22
124,litfl,pneumonia,prc,linear,frame23
124,litfl,pneumonia,prc,linear,frame24
124,litfl,pneumonia,prc,linear,frame25
124,litfl,pneumonia,prc,linear,frame26
124,litfl,pneumonia,prc,linear,frame27
124,litfl,pneumonia,prc,linear,frame28
124,litfl,pneumonia,prc,linear,frame29
124,litfl,pneumonia,prc,linear,frame3
124,litfl,pneumonia,prc,linear,frame30
124,litfl,pneumonia,prc,linear,frame31
124,litfl,pneumonia,prc,linear,frame32
124,litfl,pneumonia,prc,linear,frame33
124,litfl,pneumonia,prc,linear,frame34
124,litfl,pneumonia,prc,linear,frame35
124,litfl,pneumonia,prc,linear,frame4
124,litfl,pneumonia,prc,linear,frame5
124,litfl,pneumonia,prc,linear,frame6
124,litfl,pneumonia,prc,linear,frame7
124,litfl,pneumonia,prc,linear,frame8
124,litfl,pneumonia,prc,linear,frame9
125,litfl,pneumonia,prc,linear,frame0
125,litfl,pneumonia,prc,linear,frame1
125,litfl,pneumonia,prc,linear,frame10
125,litfl,pneumonia,prc,linear,frame11
125,litfl,pneumonia,prc,linear,frame12
125,litfl,pneumonia,prc,linear,frame13
125,litfl,pneumonia,prc,linear,frame14
125,litfl,pneumonia,prc,linear,frame15
125,litfl,pneumonia,prc,linear,frame16
125,litfl,pneumonia,prc,linear,frame17
125,litfl,pneumonia,prc,linear,frame18
125,litfl,pneumonia,prc,linear,frame19
125,litfl,pneumonia,prc,linear,frame2
125,litfl,pneumonia,prc,linear,frame20
125,litfl,pneumonia,prc,linear,frame21
125,litfl,pneumonia,prc,linear,frame22
125,litfl,pneumonia,prc,linear,frame23
125,litfl,pneumonia,prc,linear,frame24
125,litfl,pneumonia,prc,linear,frame25
125,litfl,pneumonia,prc,linear,frame26
125,litfl,pneumonia,prc,linear,frame27
125,litfl,pneumonia,prc,linear,frame28
125,litfl,pneumonia,prc,linear,frame29
125,litfl,pneumonia,prc,linear,frame3
125,litfl,pneumonia,prc,linear,frame30
125,litfl,pneumonia,prc,linear,frame31
125,litfl,pneumonia,prc,linear,frame32
125,litfl,pneumonia,prc,linear,frame33
125,litfl,pneumonia,prc,linear,frame34
125,litfl,pneumonia,prc,linear,frame35
125,litfl,pneumonia,prc,linear,frame4
125,litfl,pneumonia,prc,linear,frame5
125,litfl,pneumonia,prc,linear,frame6
125,litfl,pneumonia,prc,linear,frame7
125,litfl,pneumonia,prc,linear,frame8
125,litfl,pneumonia,prc,linear,frame9
126,litfl,pneumonia,prc,linear,frame0
126,litfl,pneumonia,prc,linear,frame1
126,litfl,pneumonia,prc,linear,frame10
126,litfl,pneumonia,prc,linear,frame11
126,litfl,pneumonia,prc,linear,frame12
126,litfl,pneumonia,prc,linear,frame13
126,litfl,pneumonia,prc,linear,frame14
126,litfl,pneumonia,prc,linear,frame15
126,litfl,pneumonia,prc,linear,frame16
126,litfl,pneumonia,prc,linear,frame17
126,litfl,pneumonia,prc,linear,frame18
126,litfl,pneumonia,prc,linear,frame19
126,litfl,pneumonia,prc,linear,frame2
126,litfl,pneumonia,prc,linear,frame20
126,litfl,pneumonia,prc,linear,frame21
126,litfl,pneumonia,prc,linear,frame22
126,litfl,pneumonia,prc,linear,frame23
126,litfl,pneumonia,prc,linear,frame24
126,litfl,pneumonia,prc,linear,frame25
126,litfl,pneumonia,prc,linear,frame26
126,litfl,pneumonia,prc,linear,frame27
126,litfl,pneumonia,prc,linear,frame28
126,litfl,pneumonia,prc,linear,frame29
126,litfl,pneumonia,prc,linear,frame3
126,litfl,pneumonia,prc,linear,frame30
126,litfl,pneumonia,prc,linear,frame4
126,litfl,pneumonia,prc,linear,frame5
126,litfl,pneumonia,prc,linear,frame6
126,litfl,pneumonia,prc,linear,frame7
126,litfl,pneumonia,prc,linear,frame8
126,litfl,pneumonia,prc,linear,frame9
127,litfl,pneumonia,prc,convex,frame0
127,litfl,pneumonia,prc,convex,frame1
127,litfl,pneumonia,prc,convex,frame10
127,litfl,pneumonia,prc,convex,frame11
127,litfl,pneumonia,prc,convex,frame12
127,litfl,pneumonia,prc,convex,frame13
127,litfl,pneumonia,prc,convex,frame14
127,litfl,pneumonia,prc,convex,frame15
127,litfl,pneumonia,prc,convex,frame16
127,litfl,pneumonia,prc,convex,frame17
127,litfl,pneumonia,prc,convex,frame18
127,litfl,pneumonia,prc,convex,frame19
127,litfl,pneumonia,prc,convex,frame2
127,litfl,pneumonia,prc,convex,frame20
127,litfl,pneumonia,prc,convex,frame21
127,litfl,pneumonia,prc,convex,frame22
127,litfl,pneumonia,prc,convex,frame23
127,litfl,pneumonia,prc,convex,frame3
127,litfl,pneumonia,prc,convex,frame4
127,litfl,pneumonia,prc,convex,frame5
127,litfl,pneumonia,prc,convex,frame6
127,litfl,pneumonia,prc,convex,frame7
127,litfl,pneumonia,prc,convex,frame8
127,litfl,pneumonia,prc,convex,frame9
128,litfl,pneumonia,prc,convex,frame0
128,litfl,pneumonia,prc,convex,frame1
128,litfl,pneumonia,prc,convex,frame10
128,litfl,pneumonia,prc,convex,frame11
128,litfl,pneumonia,prc,convex,frame12
128,litfl,pneumonia,prc,convex,frame13
128,litfl,pneumonia,prc,convex,frame14
128,litfl,pneumonia,prc,convex,frame15
128,litfl,pneumonia,prc,convex,frame16
128,litfl,pneumonia,prc,convex,frame17
128,litfl,pneumonia,prc,convex,frame18
128,litfl,pneumonia,prc,convex,frame19
128,litfl,pneumonia,prc,convex,frame2
128,litfl,pneumonia,prc,convex,frame20
128,litfl,pneumonia,prc,convex,frame21
128,litfl,pneumonia,prc,convex,frame22
128,litfl,pneumonia,prc,convex,frame23
128,litfl,pneumonia,prc,convex,frame24
128,litfl,pneumonia,prc,convex,frame25
128,litfl,pneumonia,prc,convex,frame26
128,litfl,pneumonia,prc,convex,frame27
128,litfl,pneumonia,prc,convex,frame28
128,litfl,pneumonia,prc,convex,frame29
128,litfl,pneumonia,prc,convex,frame3
128,litfl,pneumonia,prc,convex,frame30
128,litfl,pneumonia,prc,convex,frame31
128,litfl,pneumonia,prc,convex,frame4
128,litfl,pneumonia,prc,convex,frame5
128,litfl,pneumonia,prc,convex,frame6
128,litfl,pneumonia,prc,convex,frame7
128,litfl,pneumonia,prc,convex,frame8
128,litfl,pneumonia,prc,convex,frame9
129,litfl,pneumonia,prc,convex,frame0
129,litfl,pneumonia,prc,convex,frame1
129,litfl,pneumonia,prc,convex,frame10
129,litfl,pneumonia,prc,convex,frame11
129,litfl,pneumonia,prc,convex,frame12
129,litfl,pneumonia,prc,convex,frame13
129,litfl,pneumonia,prc,convex,frame14
129,litfl,pneumonia,prc,convex,frame15
129,litfl,pneumonia,prc,convex,frame16
129,litfl,pneumonia,prc,convex,frame17
129,litfl,pneumonia,prc,convex,frame18
129,litfl,pneumonia,prc,convex,frame19
129,litfl,pneumonia,prc,convex,frame2
129,litfl,pneumonia,prc,convex,frame20
129,litfl,pneumonia,prc,convex,frame21
129,litfl,pneumonia,prc,convex,frame22
129,litfl,pneumonia,prc,convex,frame23
129,litfl,pneumonia,prc,convex,frame24
129,litfl,pneumonia,prc,convex,frame3
129,litfl,pneumonia,prc,convex,frame4
129,litfl,pneumonia,prc,convex,frame5
129,litfl,pneumonia,prc,convex,frame6
129,litfl,pneumonia,prc,convex,frame7
129,litfl,pneumonia,prc,convex,frame8
129,litfl,pneumonia,prc,convex,frame9
130,litfl,pneumonia,prc,convex,frame0
130,litfl,pneumonia,prc,convex,frame1
130,litfl,pneumonia,prc,convex,frame10
130,litfl,pneumonia,prc,convex,frame11
130,litfl,pneumonia,prc,convex,frame12
130,litfl,pneumonia,prc,convex,frame13
130,litfl,pneumonia,prc,convex,frame14
130,litfl,pneumonia,prc,convex,frame15
130,litfl,pneumonia,prc,convex,frame16
130,litfl,pneumonia,prc,convex,frame17
130,litfl,pneumonia,prc,convex,frame18
130,litfl,pneumonia,prc,convex,frame19
130,litfl,pneumonia,prc,convex,frame2
130,litfl,pneumonia,prc,convex,frame20
130,litfl,pneumonia,prc,convex,frame21
130,litfl,pneumonia,prc,convex,frame22
130,litfl,pneumonia,prc,convex,frame23
130,litfl,pneumonia,prc,convex,frame24
130,litfl,pneumonia,prc,convex,frame25
130,litfl,pneumonia,prc,convex,frame26
130,litfl,pneumonia,prc,convex,frame27
130,litfl,pneumonia,prc,convex,frame28
130,litfl,pneumonia,prc,convex,frame29
130,litfl,pneumonia,prc,convex,frame3
130,litfl,pneumonia,prc,convex,frame30
130,litfl,pneumonia,prc,convex,frame31
130,litfl,pneumonia,prc,convex,frame32
130,litfl,pneumonia,prc,convex,frame33
130,litfl,pneumonia,prc,convex,frame34
130,litfl,pneumonia,prc,convex,frame35
130,litfl,pneumonia,prc,convex,frame36
130,litfl,pneumonia,prc,convex,frame37
130,litfl,pneumonia,prc,convex,frame38
130,litfl,pneumonia,prc,convex,frame39
130,litfl,pneumonia,prc,convex,frame4
130,litfl,pneumonia,prc,convex,frame40
130,litfl,pneumonia,prc,convex,frame5
130,litfl,pneumonia,prc,convex,frame6
130,litfl,pneumonia,prc,convex,frame7
130,litfl,pneumonia,prc,convex,frame8
130,litfl,pneumonia,prc,convex,frame9
131,litfl,pneumonia,prc,convex,frame0
131,litfl,pneumonia,prc,convex,frame1
131,litfl,pneumonia,prc,convex,frame10
131,litfl,pneumonia,prc,convex,frame11
131,litfl,pneumonia,prc,convex,frame12
131,litfl,pneumonia,prc,convex,frame13
131,litfl,pneumonia,prc,convex,frame14
131,litfl,pneumonia,prc,convex,frame15
131,litfl,pneumonia,prc,convex,frame16
131,litfl,pneumonia,prc,convex,frame17
131,litfl,pneumonia,prc,convex,frame18
131,litfl,pneumonia,prc,convex,frame19
131,litfl,pneumonia,prc,convex,frame2
131,litfl,pneumonia,prc,convex,frame20
131,litfl,pneumonia,prc,convex,frame21
131,litfl,pneumonia,prc,convex,frame22
131,litfl,pneumonia,prc,convex,frame23
131,litfl,pneumonia,prc,convex,frame24
131,litfl,pneumonia,prc,convex,frame25
131,litfl,pneumonia,prc,convex,frame3
131,litfl,pneumonia,prc,convex,frame4
131,litfl,pneumonia,prc,convex,frame5
131,litfl,pneumonia,prc,convex,frame6
131,litfl,pneumonia,prc,convex,frame7
131,litfl,pneumonia,prc,convex,frame8
131,litfl,pneumonia,prc,convex,frame9
132,litfl,pneumonia,prc,convex,frame0
132,litfl,pneumonia,prc,convex,frame1
132,litfl,pneumonia,prc,convex,frame10
132,litfl,pneumonia,prc,convex,frame11
132,litfl,pneumonia,prc,convex,frame12
132,litfl,pneumonia,prc,convex,frame13
132,litfl,pneumonia,prc,convex,frame14
132,litfl,pneumonia,prc,convex,frame15
132,litfl,pneumonia,prc,convex,frame16
132,litfl,pneumonia,prc,convex,frame17
132,litfl,pneumonia,prc,convex,frame18
132,litfl,pneumonia,prc,convex,frame19
132,litfl,pneumonia,prc,convex,frame2
132,litfl,pneumonia,prc,convex,frame20
132,litfl,pneumonia,prc,convex,frame21
132,litfl,pneumonia,prc,convex,frame22
132,litfl,pneumonia,prc,convex,frame23
132,litfl,pneumonia,prc,convex,frame24
132,litfl,pneumonia,prc,convex,frame25
132,litfl,pneumonia,prc,convex,frame26
132,litfl,pneumonia,prc,convex,frame3
132,litfl,pneumonia,prc,convex,frame4
132,litfl,pneumonia,prc,convex,frame5
132,litfl,pneumonia,prc,convex,frame6
132,litfl,pneumonia,prc,convex,frame7
132,litfl,pneumonia,prc,convex,frame8
132,litfl,pneumonia,prc,convex,frame9
133,litfl,other,prc,linear,frame0
133,litfl,other,prc,linear,frame1
133,litfl,other,prc,linear,frame10
133,litfl,other,prc,linear,frame11
133,litfl,other,prc,linear,frame12
133,litfl,other,prc,linear,frame13
133,litfl,other,prc,linear,frame14
133,litfl,other,prc,linear,frame15
133,litfl,other,prc,linear,frame16
133,litfl,other,prc,linear,frame17
133,litfl,other,prc,linear,frame18
133,litfl,other,prc,linear,frame19
133,litfl,other,prc,linear,frame2
133,litfl,other,prc,linear,frame20
133,litfl,other,prc,linear,frame21
133,litfl,other,prc,linear,frame22
133,litfl,other,prc,linear,frame23
133,litfl,other,prc,linear,frame24
133,litfl,other,prc,linear,frame25
133,litfl,other,prc,linear,frame26
133,litfl,other,prc,linear,frame27
133,litfl,other,prc,linear,frame28
133,litfl,other,prc,linear,frame29
133,litfl,other,prc,linear,frame3
133,litfl,other,prc,linear,frame30
133,litfl,other,prc,linear,frame31
133,litfl,other,prc,linear,frame32
133,litfl,other,prc,linear,frame33
133,litfl,other,prc,linear,frame34
133,litfl,other,prc,linear,frame35
133,litfl,other,prc,linear,frame36
133,litfl,other,prc,linear,frame37
133,litfl,other,prc,linear,frame38
133,litfl,other,prc,linear,frame39
133,litfl,other,prc,linear,frame4
133,litfl,other,prc,linear,frame40
133,litfl,other,prc,linear,frame41
133,litfl,other,prc,linear,frame42
133,litfl,other,prc,linear,frame43
133,litfl,other,prc,linear,frame44
133,litfl,other,prc,linear,frame45
133,litfl,other,prc,linear,frame5
133,litfl,other,prc,linear,frame6
133,litfl,other,prc,linear,frame7
133,litfl,other,prc,linear,frame8
133,litfl,other,prc,linear,frame9
134,litfl,other,prc,linear,frame0
134,litfl,other,prc,linear,frame1
134,litfl,other,prc,linear,frame10
134,litfl,other,prc,linear,frame11
134,litfl,other,prc,linear,frame12
134,litfl,other,prc,linear,frame13
134,litfl,other,prc,linear,frame14
134,litfl,other,prc,linear,frame15
134,litfl,other,prc,linear,frame16
134,litfl,other,prc,linear,frame17
134,litfl,other,prc,linear,frame18
134,litfl,other,prc,linear,frame19
134,litfl,other,prc,linear,frame2
134,litfl,other,prc,linear,frame20
134,litfl,other,prc,linear,frame21
134,litfl,other,prc,linear,frame22
134,litfl,other,prc,linear,frame23
134,litfl,other,prc,linear,frame24
134,litfl,other,prc,linear,frame25
134,litfl,other,prc,linear,frame26
134,litfl,other,prc,linear,frame27
134,litfl,other,prc,linear,frame28
134,litfl,other,prc,linear,frame29
134,litfl,other,prc,linear,frame3
134,litfl,other,prc,linear,frame30
